book,chapter,verse,tafsir
"يوحنا",1,1,"مقدمة إنجيل يوحنا"
"يوحنا",1,1,"مقدمة إنجيل يوحنا
1من هو القديس يوحنا؟
يوحنا وأخيه يعقوب إبنا زبدي هم من تلاميذ المسيح ( مت4:21\'a1 22\'ba  مر1:19\'a1 20) ويوحنا هو الأصغر لأن الكتاب يورد اسم يعقوب أولاً واسم أمهما سالومة وهي أخت العذراء مريم. وموطن الأسرة كان في كفر ناحوم في الجليل وكانوا يشتغلون في صيد السمك وكانوا على حالة من اليسار بدليل أنهم كانوا يستأجرون عمالاً يساعدون في صيد السمك ( مر1:20). وأمه كانت من النساء اللواتي تبعن السيد من الجليل يخدمنه من أموالهن. وكان يوحنا غالباً قريب لرئيس الكهنة أو من الأشخاص المعروفين والمقربين لبيت رئيس الكهنة. ويوحنا هو الذي تسلم العذراء بعد صلب السيد المسيح. وأم يوحنا هي التي طلبت من السيد أن يكون إبناها واحداً عن اليمين والآخر عن اليسار ( مت20:20). والرب سماهما (أي يعقوب ويوحنا) بابنا الرعد ( مر3:17). وهما اللذان طلبا ناراً تنزل من السماء على سكان قرية السامريين لرفضهم قبول المسيح ( لو9:54\'a1 55) ويوحنا تبع المسيح وعمره 25سنة.
وكان بطرس ويعقوب ويوحنا من المقربين من السيد المسيح خصهم ببعض أسراره مثلاً في إقامة ابنة يايرس ( مر5:37) وشاهدوا التجلي ( مر9:2) وهم الذين انتحي بهم ليصلي في بستان جثسمياني ( مت26:37). وبطرس ويوحنا تبعا السيد حتى بيت رئيس الكهنة ليلة الصلب. وبَكَّرَ هو وبطرس وذهبا للقبر يوم القيامة وغالباً بقى مع العذراء في أورشليم حتى نياحتها سنة 48م. وفي أواخر أيامه ذهب إلى أفسس وكرز فيها. وفي إحدى حركات الاضطهاد أيام دومتيانوس نفوه إلى جزيرة بطمس بعد أن عذبوه وهناك في بطمس كتب سفر الرؤيا وبعد انتهاء عصر الاضطهاد عاد إلى أفسس وكتب إنجيله سنة 98م وكتب سفر الرؤيا سنة 95م وكان آخر ما كتبه الرسائل. والإنجيل كتب باليونانية لغة الثقافة والمعرفة في تلك الأيام. وعاش ما يقرب من مائة عام. وكان أول من تعرف من تلاميذ المعمدان على الرب يسوع. ومع أن السيد أسماه أبن الرعد إلا أنه تميز بأنه رسول المحبة وفي أواخر أيامه\'a1 ولم يكن قادراً على المشي\'a1 فكانوا يحملونه إلى الكنيسة وكان يعظ المؤمنين قائلاً يا أولادي أحبوا بعضكم بعضاً ويكررها في كل مرة فسألوه لماذا لا يقول شيئاً أخر فكان يرد أن هذا الكلام هو وصية الرب فإذا فعلتموه فقد أكملتم كل شئ. ولذلك فليس غريباً أن يكون هو التلميذ الذي كان يسوع يحبه لغيرته (ابن الرعد) ولمحبته ( يو12:25\'ba  21:7\'a1 20). وغالباً كانت أسرة يوحنا تمتلك منزلاً في أورشليم.
ويوحنا كان أولاً تلميذاً للمعمدان ثم لما سمع الشهادة من المعمدان عن المسيح تبعه.
2الغرض من كتابة الإنجيل
كما حدد القديس يوحنا نفسه أن الهدف من كتابة إنجيله هو إثبات أن المسيح هو ابن الله ( يو20:31). فكانت هناك هرطقات كثيرة قد ظهرت في أواخر القرن الأول ومن أهمها الغنوسية وهؤلاء وأولئك شككوا إما في لاهوت المسيح أو تجسده (لذلك يكتب يوحنا ليقول أن المسيح هو الكلمة وقد صار جسداً). وكذلك حدث أن تلاميذ يوحنا المعمدان الذين رفضوا أن يتبعوا المسيح إدَّعوا أن المعمدان أعظم من المسيح لذلك يرد عليهم هنا في إنجيله ( 1:8) لذلك ينتقي يوحنا المعجزات التي تثبت لاهوت المسيح مثل إقامة لعازر بعد أن أنتن وتفتيح عيني الأعمى بواسطة طين (معجزة خلق) وإطعام 5000 (زيادة الطعام) وتحويل الماء إلى خمر (المادة تتحول إلى مادة أخرى). أيضاً هدف كتابة الإنجيل أن تكون لنا حياة ( يو20:31) فلا حياة بدون إيمان بأن المسيح هو ابن الله المخلص). ولأن يوحنا الإنجيلي كان هدفه إثبات لاهوت المسيح فهو لم يتكلم عن ميلاده من العذراء بالجسد بل تكلم عن ولادته من الآب الأزلية.
3معظم أحداث الإنجيل في أورشليم عكس بقية الأناجيل التي دارت أحداثها في الجليل وذلك لأن يوحنا ينتقي الأحاديث اللاهوتية التي تثبت لاهوت المسيح وهذه كانت بين المسيح والفريسيين الموجودين في أورشليم. أما أحداث الجليل فقد دارت بين المسيح والصيادين والفلاحين البسطاء وهؤلاء غير متعلمين لاهوتياً كالفريسيين ولا يحتملوا المناقشات اللاهوتية (إصحاحات 3\'a15\'a17\'a18\'a110\'a113-17)
4أنا هو
تميز إنجيل يوحنا باستعمال هذا التعبير الذي يشير للاهوت المسيح. فأنا هو هي الترجمة اليونانية لاسم الله. فاسم الله في العهد القديم """"يهوه"""" وحين ترجم إلى اليونانية صار """"إيجو إيمي   I am وبالعربة أنا هو ونرى هذا في قول المسيح أنا هو النور .. أنا هو الطريق والحق والحياة .. فالمسيح لنا كل شئ\'a1 النور والراعي الصالح والطريق والحق والقيامة والحياة.. ولذلك حين أتى الجند لإلقاء القبض على المسيح سألهم من تطلبون قالوا يسوع قال أنا هو فسقطوا والسبب أنه بقوله أنا هو استعلن لاهوته فلم يحتملوا ولنلاحظ أن المسيح حين يستعلن لاهوته للمؤمنين يكون لهم كل شئ الطريق والحق والنور ويكون سبباً لتعزيتهم وفرحهم وحياتهم الأبدية. أما حين يستعلن لاهوته للخطاة فيكون سبباً لرعبهم ولدينونتهم لذلك ففي المرات التي قال فيها المسيح أنا هو دون أن يأتي وراءها صفة من صفات محبته كان هذا للدينونة كما حدث مع الجند الذين أتوا للقبض عليه ومثلها ( 8:28\'a1 23-25)
(راجع4:25 \'a126\'ba  6:35 \'ba 8:12 \'ba 8:58 \'ba 10:7 \'a110\'ba  11:2 5\'ba 13:1 3\'ba 14:6 \'ba 15:1 \'ba 18:5 )
 5لأن إنجيل يوحنا يتكلم عن لاهوت المسيح فهذا الأمر بسبب صعوبته إحتاج لأن يكون هناك شهود عليه. شهادة المعمدان ( يو1:15-16) وشهادة التلاميذ ( يو1:41) وشهادة الكتب والنبوات ( يو5:39) وشهادة الآب للابن كما حدث يوم العماد وعن طريق أعمال الآب في الابن. بل شهدت له الجموع والسامرية ( 12:17\'ba  4:39)
6امتاز إنجيل يوحنا بذكره 3 أعياد فصح
( 2:13) أول فصح للمسيح          ( 6:4) ثاني فصح للمسيح         ( 11:55) آخر فصح للمسيح
ويتبقى عيد فصح رابع حتى تكون مدة خدمة السيد المسيح ثلاث سنوات وبضعة أشهر. وعيد الفصح الرابع له احتمالان:
1)يكون هو العيد المشار إليه في ( 5:1) دون أن يذكر تحديداً أنه الفصح.
2)يكون هذا الفصح بعد لقاء المسيح بالسامرية بأربعة أشهر حيث أن المسيح يحدد فترة أربعة اشهر على الحصاد ( 4:35) والحصاد يكون وقت الفصح.
3)هو الإنجيل الوحيد الذي أغفل الحديث عن العشاء الرباني والسبب:
4) باقي الإنجيليين كتبوا عنه وهو لا يريد أن يكرر.
5)هو يكتب سنة 98م أي بعد الصعود بحوالي 65سنة وكان السر يمارس كل هذه المدة.
6)اكتفى بما أورده عن أكل الجسد وشرب الدم في ص6.

1اللوغوس
في اليونانية ثلاثة ألفاظ بمعنى كلمة
1EPOS الكلمة التي يقولها شخص فتؤخذ منه باعتبارها كلمة أو وعد\'a1 كما نقول هذا القول للأب الفلاني.
2RHEMA مجرد لفظ أي الحروف فكلمة يوحنا مكونة من حروف ى\'a1و\'a1ح\'a1ن\'a1ا.
3LOGOS بمعنى النطق أو الفكر وأُخِذَ منها كلمة LOGIC= المنطق وفي الفكر اليوناني فاللوغوس يمثل العقل المدبر للكون وهو أول الخليقة.
والقديس يوحنا استخدم كلمة اللوغوس للدلالة على الأقنوم الثاني وهكذا قال بولس الرسول عن المسيح أنه حكمة الله ( 1كو1:24). ولعل لفظ النطق يكون معبراً عن اللوغوس أكثر من الكلمة. فالنطق يعبر عن أفكار وحكمة وعقل المتكلم. هو فكر منطوق. ولولا النطق ما كنا ندرك العقل. فالعقل لا يدرك إلاّ من خلال النطق. فالمسيح أو اللوغوس هو نطق الله العاقل أو عقل الله الناطق\'a1 هو من ذات الآب وليس خارجاً عنه. إذاً الله لا يُدرك سوى من خلال كلمته (هو خَبرَّ  يو1:18). وهذا ما سبق وقاله إشعياء """"فيعلن مجد الرب ويراه كل بشر لأن فم الرب تكلم (الكلمة)"""" ( إش40:5) فالروح القدس واحد الذي أعلن لإشعياء وليوحنا. 
فالكلمة هو صورة الله فهو يحمل نفس ذات طبيعة الله ويعبر تعبير كامل عن الله. وهذا الكلمة هو صورة الله لا المنفصلة عنه بل الكامنة فيه. وفي ( عب1:2\'a1 3) استعمل بولس الرسول ألفاظ الابن والصورة والكلمة والبهاء للتعبير عن الله المتجسد الأقنوم الثاني. فالابن هو الفعل العقلي والصورة والنطق داخلياً واللوغوس عند يوحنا يناظره في العهد القديم قوله عن المسيح أنه الحكمة ( أم8:1-30) وفي سفر الأمثال نرى الحكمة وقد تم تشخيصها\'a1 فهي شخصية إلهية. فالوحي أظهر أن الحكمة ليست صفة بل شخصية إلهية.
واليهود في أواخر أيامهم قبل المسيح بدأوا يستخدمون تعبير كلمة الله وفي كتب الترجوم وهي ترجمات بالكلدانية موسعة ومبسطة لبعض أسفار العهد القديم لمن عاش في الشتات ولم يَعُدْ يتكلم بالعبرانية (المسبيين). استعمل تعبير كلمة الرب فمثلاً بدلاً من قول الكتاب بذاتي أقسمت صارت في الترجوم بكلمتي أقسمت. وبدلاً من ملاك الرب صار كلمة الرب. وبدلاً من قول يعقوب إن كان الله معي صار في الترجوم إن كان كلمة الرب معي ( تك28:20-22) ولذلك لم يكن تعبير كلمة الرب غريباً عن اليهود ولا عن اليونانيين.
ومن الإصحاح الأول نفهم صفات اللوجوس (الكلمة)
1أزلي .. .. .. .. .. .. .. .. .. .. .. """"في البدء كان الكلمة"""" ( 1:1)
2الخالق الوحيد . .. .. .. .. .. .. ..  """"كل شئ به كان """" ( 1:2)
3أصل الحياة .. .. .. .. .. .. .. .. . """"فيه كانت الحياة"""" ( 1:4)
4القداسة التي تضئ في ظلمة الخطية . """"الحياة كانت نور الناس والنور يضئ في الظلمة ( 1:5)
5الفادي الذي أعاد لنا البنوة لله .. . . ..""""كل الذين قبلوه أعطاهم سلطانا أن يصيروا أولاد الله ( 1:11\'a1 12)
6هو إله العهد القديم .. .. .. .. .. ..  """"إلى خاصته جاء ( 1:11)
7هو الإله المتجسد .. .. .. .. .. .. . """"الكلمة صار جسداً ( 1:14)
8هو فريد في نوعه .. .. .. .. .. .. ."""" رأينا مجده مجد إبن وحيد لأبيه ( 1:14)
9هو الإله الواحد .. .. .. .. .. .. .. """" وكان الكلمة الله.
10هو الأقنوم الثاني .. .. .. .. .. . """" والكلمة كان عند الله.
وميلاد الكلمة الأزلي الذي حدده القديس يوحنا في إنجيله ووصفه بدقة كان من الخفيات التي لم يعرفها أحد من قبل ولا حتى الملائكة\'a1 وقد تعلمها منها الملائكة ( أف3:10). وقطعاً فحتى تلاميذ المسيح لم يدركوا هذه الحقيقة في أثناء حياة المسيح على الأرض\'a1 إنما أعلنها الروح القدس لهم بعد ذلك\'a1 وعبر عنها يوحنا في إنجيله.
1ألقاب القديس يوحنا
2يوحنا الحبيب: فهو التلميذ الذي كان يسوع يحبه. وهو الذي كان يعلم عن المحبة. وهو الذي قال الله محبة في ( 1يو4:8) وله قصص عجيبة في محبته لأولاده وسعيه ورائهم لاجتذابهم للتوبة. بل وتعريض نفسه للخطر في سبيل ذلك. وكان يتصف برقة الشعور والوداعة وبساطة القلب. ومع كل محبته هذه فحين دخل حمام عام وجد فيه كيرنثوس الهرطوقي دعا الكل أن يخرجوا منه لئلا يحل عليهم غضب الله وقارن مع قوله ( 2يو10)
3يوحنا البتول: فهو عاش حياته بتولاً دون زواج.
4يوحنا اللاهوتي: بسبب أن إنجيله يثبت لاهوت السيد المسيح.
5يوحنا الإنجيلي البشير: فهو الذي كتب الإنجيل الرابع.
6يوحنا الرائي: بسبب كتابته لسفر الرؤيا آخر أسفار الكتاب المقدس.
7يوحنا الرسول: فهو من الاثني عشر.
8ابني الرعد بوانرجس: هكذا أسماء المسيح هو ويعقوب أخيه لغيرتهما وحماستهما الشديدة بوانرجس BENIREGES  ( مر3:17\'ba  9:37-39\'ba  لو9:49\'a1 50)
9هو أول المعترفين\'a1 فهو عاني من آلام الاستشهاد ولكنه مات موتاً طبيعياً.
10اشتهر إنجيل يوحنا بكلمة الحق فقد وردت 50 مرة. ووردت أحياناً بالمثنى الحق الحق.. فالمسيح هو الحق ويقول الحق.
11رمز الإنجيل النسر لأنه حلَّق في السماء. فبينما عاش الإنجيليين الثلاثة مع يسوع الإنسان ولم يذكروا سوى القليل عن لاهوته\'a1 حلَّق يوحنا في الملأ الأعلى وتكلم عن لاهوته.
12كان يوحنا آخر من مات من الاثني عشر وكان يعقوب أخيه أول شهيد منهم وقتله هيرودس أغريباس الأول سنة 44م ( أع12:1-3).
13حسبه بولس من أعمدة الكنيسة مع بطرس ويعقوب ( غل2:9)


ملاحظات:
1.يوحنا يفترض أن القارئ دارس للأناجيل الثلاثة (متى- مرقس- لوقا) فهو يتكلم عن شهادة يوحنا المعمدان عن المسيح دون أن يذكر معمودية المسيح من يوحنا.ويذكر أسماء بطرس أنه أخو أندراوس دون أن يذكر أسماء باقي الاثني عشر. لكن الإنجيليين الثلاثة ركزوا على أن المسيح صار جسداً فبدأوا من تجسده أي ميلاده وعماده. أما يوحنا فركز على ميلاده الأزلى لكن هذا لا يلغي أن يوحنا يظهر أن ناسوت المسيح حقيقي فهو الذي قال """"والكلمة صار جسداً وحل بيننا"""" ( يو1:14). ونجد يوحنا يهتم بالإشارة للوقت فيقول """"وكان نحو الساعة العاشرة.."""" ( 1:39) وهذا يعني أن المسيح الله دخل للزمن.
2.الأناجيل الأخرى قدمت تعاليم المسيح على الجبل أما إنجيل يوحنا فيتميز بأنه قدم الوصية الجديدة أي المحبة (أي بمفهوم جديد) ( 13:34\'a1 35). فقبل المسيح كانت المحبة محاولات يقوم بها البشر\'a1 وبعد المسيح صارت ثمرة للروح القدس لمن يجاهد في سبيل الامتلاء من الروح القدس 
3.إنجيل يوحنا هو آخر ما كتب في الكتاب المقدس.
كل إصحاح يقدم لنا زاوية جديدة من شخصية المسيح
ص١ الكلمة المتجسد واهب سلطان البنوة لله.
ص2 مفرح النفوس ومجددها.
ص3 واهب الميلاد الجديد.
ص4 رابح النفوس العجيب.
ص ٥ الطبيب العظيم.
ص ٦ خبز الحياة.
ص 7 ماء الحياة.
ص 8 نور العالم.
ص 9 واهب الاستنارة.
ص10 الراعي الصالح.
ص11 واهب الحياة والقيامة.
ص12 ملك إسرائيل.
ص13 غاسل الأرجل.
ص14 مرسل الروح المعزي.
ص15 الكرمة الحقيقية.
ص20 غالب الموت.
ص ٢١ مقيم النفوس الساقطة ورافعها للسماء.

(ص7) هو المياه الحية التي تفيض وتثمر.
(ص14-17) هو المعزي والذي يعرفنا بالمسيح ويخبرنا عنه ويرشد للحق ويقود ويبكت ويعلم ويذكرنا بما قاله المسيح.
1.يرمز لإنجيل يوحنا بالنسر. فالنسر له قدرة أن يطير عالياً جداً وعيناه مفتوحتان تجاه الشمس. وهكذا حلق يوحنا وهو مفتوح العينين ليخبرنا عن لاهوت المسيح شمس البر.
2.الحب قادر أن يكتشف شخص المسيح\'a1 وهذا ما جعله يعرف مالا يعرفه الآخرون ( يو21:7). ويوحنا أكتشف محبة المسيح أيضاً\'a1 فقال """"التلميذ الذي كان يسوع يحبه"""" فالمسيح يحب الكل ولكن يوحنا انفتحت عيناه وأدرك هذا الحب. كما أدركه بولس الرسول وقال """"محبة المسيح تحصرنا"""" ( 2كو5:14). إذاً يوحنا:
3.أحب المسيح جداً .. .. وهذه = ( رو8:35-39)
4.أدرك محبة المسيح .. .وهذه = ( 2كو5:14)
5.استخدم الأباء مثل أثناسيوس وكيرلس .. هذا الإنجيل للرد على آريوس وكل الهراطقة الذين قالوا أن المسيح ليس هو ابن الله.
6.يوحنا كتب إنجيله بعد خراب الهيكل. وكان اليهود يريدون أن يحدون الله في مكان\'a1 أي لا يريدون تقديم العبادة سوى في أورشليم وبالذات داخل الهيكل. ويوحنا يقدم في حديث المسيح للسامرية مفهوماً جديداً أن الله يمكن عبادته في كل مكان. فاليهود بل والمسيحيين الذين من أصل يهودي بعد أن تشتتوا بعد حريق الهيكل احتاروا\'a1 ويوحنا يقول لهم أن الله يمكن عبادته في كل مكان.
7.هناك أشياء لم يذكرها فهي ذكرت في الأناجيل الثلاثة الأخرى لكنه لمح لها:
8.الميلاد .. .. .. .. والكلمة صار جسداً ( 1:14)
9.التجلي .. .. .. رأينا مجده كمجد ابن وحيد ( 1:14)
10.العشاء السري.. إصحاح 6 
11.معمودية يوحنا.. هو ذكر يوحنا وعلاقته بالمسيح"
"يوحنا",1,2,"ميلاد المسيح"
