book,chapter,verse,tafsir
يهوديت,1,1,"ثانيًا:
قصته:
بعد انتصار نبوكذ نصر ملك الأشوريين على أرفكشاد
ملك الماديين حاول الاستيلاء على كل بلاد العالم المحيطة به وأرسل رسلًا
ليخضعوا أمامه ولما رفضوا اكتسحهم بجيش كبير بقيادة رئيس جيشه أليفانا وقتل
الكثيرين وأحرق مدنهم فخاف الباقين وخضع له إلا اليهود الذين تحصنوا في مدنهم
فغضب وحاصر أول مدنهم بيت فلوى وقطع عنها الماء حتى كادوا يموتون عطشًا ثم خرجت
إليه من المدينة يهوديت التقية ومدحته لقوته ووعدته أن تدخله إلى المدينة
فانبهر بجمالها وبعد ثلاثة أيام حاول الإضطجاع معها فشرب خمرًا كثيرًا أفقده
وعيه فقطعت رأسه وعادت لمدينتها وهجم رجال المدينة على الأعداء الذين اكتشفوا
موت قائدهم فخافوا وهربوا وأخذ اليهود غنائمهم ثم ذهبت يهوديت وأهل ومدينتها
إلى أورشليم وشكروا الله.
ثالثًا:
تاريخه:
تمت أحداث هذا السفر على الأرجح في أوائل القرن
السابع قبل الميلاد في أيام منسى ملك يهوذا ابن حزقيا الملك الذي سُبى إلى بابل
فترة من الزمن وصار رئيس الكهنة آلياقيم هو الرئيس الدينى والمدنى وقتذاك. في
هذه الآونة حكمت الإمبراطورية الأشورية العالم وكان على رأسها أسرحدون ابن
سنحاريب.
ولم يذكر السبي البابلي لأورشليم لأنه لم يكن قد
حدث بعد.
رابعًا:
مكان كتابته:
في أورشليم لأن كاتبه هو يواقيم رئيس الكهنة في
أورشليم. أما الرأى الآخر الذي ينادى بأن يهوديت هي كاتبة السفر فقد كتبته في
بيت فلوى.
خامسًا:
قانونيته:
كان هذا السفر يُقرأ عند اليهود في عيد التجديد (الذى
بدأه يهوذا المكابى في القرن الثاني ق.م)، ويشهد القديس إيرونيموس أنه كان
يُقرأ في الكنيسة في أيامه، كما شهد كثير من القديسين بقانونيته وأهميته مثل
القديس إكليمنضس الروماني، وإكليمنضس السكندري، وأثناسيوس الرسولى وكذلك
العلامة أوريجانوس، بالإضافة إلى اعتماده في المجامع، مثل مجمع نيقية المسكونى
عام 325 م ومجمع قرطاجنة الأول عام 397 م. والثانى 419 م.، كما ورد السفر كذلك في
قوانين الآباء الرسل.
وقد اعتاد اليهود قراءة بعض الأسفار في أعيادهم
المختلفة، مثل قراءة سفر نشيد الأناشيد في عيد الفصح وسفر راعوث في عيد الحصاد
وسفر الجامعة في عيد المظال وسفر أستير في عيد الفوريم (الذى أنقذ فيه الله
شعبه أيام أستير) وسفر مراثى أرميا في ذكرى خراب الهيكل.
سادسًا:
أغراضه:
تتلخص أغراض السفر فيما يلي:
الإيمان وأهميته مهما كان ضعفنا شديدًا وقوة
الأعداء جبارة والظروف سيئة.
الجهاد الروحي في الاستعداد للحرب، وتحصين المدن،
وقتل رئيس الجيش، والهجوم على الأعداء.
التمسك بشريعة الله حتى وسط الضيقات كما فعلت
يهوديت في بيتها وحتى عند أليفانا.
الاتكال والتسليم المطلق لمشيئة الله، واثقين في
عنايته، فلا نشترط عليه شروطًا لإتمام عنايته بنا، كما فعل شعب بيت فلوى.
الصلاة وأهميتها في الضيقة والشكر لله عندما
ينقذنا.
حياة الوحدة، أي الرهبنة في العهد القديم، حيث لم
تكن هناك أديرة للعذارى، بل اختلت يهوديت في حجرة علوية في قصرها وعند الاحتياج
تركت وحدتها لتخدم الله ونزلت لتقابل رئيس الجيوش.
النشك والعفة، مثل ترك يهوديت لملابسها الفاخرة
وزينتها ولبس ثياب الترمل وتمسكها بحياة الطهارة.
العبادة الجماعية في الصوم والصلاة والتذلل، كما
فعل شعب بيت فلوى وكل اليهود.
الخلاص المقدم للأمم كما لليهود مثل قبول أحيور
وأسرته في شعب الله.
الفرح الذي عبرت عنه يهوديت وكل شعب بيت فلوى لله
بتسبيحه وتقديم الهدايا لبيته.
←
وستجد
تفاسير أخرى
هنا في
سابعًا:
لغته:
كتب باللغة العبرية وترجم إلى اللغة اليونانية
بواسطة القديس جيروم وتسمى ترجمة ""الفوجانا"" ومنها أخذت هذه الترجمة العربية
التي بين يديك.
وتوجد ترجمة عربية أخرى هي ترجمة الآباء
اليسوعيين الحديثة وهي مطلوبة ومختلفة قليلة جدًا عن الترجمة الموجود في هذا
الكتاب.
←
وستجد
تفاسير أخرى
هنا في
ثامنًا:
صلته بالعهد الجديد:
اقتبست أجزاء منه في العهد الجديد مما يؤكد
قانونيته ووحدة الكتاب المقدس مثال ما جاء في (يهو 8: 24-25).
""فأما الذين لم يقبلوا البلايا بخشية الرب بل
أبدوا جزعهم وعاد تذمرهم على الرب فاستأصلهم المستأصل وهلكوا بالحيات"".
تجد المعنى متكررًا في (1 كو10: 9) ""ولا نجرب
المسيح كما جرب أيضًا أناس منهم فأهلكتهم الحيات"".
تاسعًا:
أهميته العقيدية:
تظهر فيه ثلاث جوانب عقيدية هامة وهي:-
أ - صفات الله فيصفه بصفات كثيرة مثل:
الخالق (يهو 9: 12).
أزلي أبدي (يهو 9: 5).
القوى (يهو 13: 4).
ديان (يهو 16: 17).
معبود (يهو 16: 14).
بالإضافة إلى صفات أخرى كثيرة.
ب- الأبدية:
أي أن هناك مكافأة للأبرار وعقاب للأشرار في
الأبدية (يهو 16: 17).
جـ- الشفاعة:
مثل تشفع يهوديت في شعبها (9: 31).
عاشرًا:
أقسامه:
أ - (يهو 1-6)
قوة جيوش الأشوريين وإكتساحها لكل البلاد
المحيطة.
ب - (يهو 4 –7)
استعداد اليهود للحرب، صومهم، صلواتهم وغضب
أليفانا رئيس جيش الأشوريين.
ج - (يهو 8 - 13)
صلوات يهوديت التقية ونجاحها في قتل أليفانا.
د - (يهو 14 - 16)
انتصار اليهود على الأعداء وسلب غنائمهم، تسبيحهم
لله.
ونقترح اختصارًا لهذا السفر هو الحروف الثلاثة
الأولى من اسمه وهو ""يهو"" حتى لا يتعارض مع رسالة يهوذا التي رمزها ""يه"".
← تفاسير أصحاحات
يهوديت:
مقدمة |
1 |
2 |
3 |
4 |
5 |
6 |
7 |
8 |
9 |
10 |
11 |
12 |
13 |
14 |
15 |
16
تفاسير أسفار الكتاب المقدس
1- تفاسير سفر التكوين
2- تفاسير سفر الخروج
3- تفاسير سفر اللاويين
4- تفاسير سفر العدد
5- تفاسير سفر التثنية
6- تفاسير سفر يشوع
7- تفاسير سفر القضاة
8- تفاسير سفر راعوث
9- تفاسير سفر صموئيل الأول
10- تفاسير سفر صموئيل الثاني
11- تفاسير سفر الملوك الأول
12- تفاسير سفر الملوك الثاني
13- تفاسير سفر أخبار الأيام الأول
14- تفاسير سفر أخبار الأيام الثاني
15- تفاسير سفر عزرا
16- تفاسير سفر نحميا
17- تفاسير سفر طوبيا
18- تفاسير سفر يهوديت
19- تفاسير سفر أستير + التتمة
20- تفاسير سفر أيوب
21- تفاسير سفر المزامير + مز 151
22- تفاسير سفر الأمثال
23- تفاسير سفر الجامعة
24- تفاسير سفر نشيد الأناشيد
25- تفاسير سفر الحكمة
26- تفاسير سفر يشوع بن سيراخ
27- تفاسير سفر إشعياء
28- تفاسير سفر إرميا
29- تفاسير سفر مراثي إرميا
30- تفاسير سفر نبوه باروخ
31- تفاسير سفر حزقيال
32- تفاسير سفر دانيال + التتمة
33- تفاسير سفر هوشع
34- تفاسير سفر يوئيل
35- تفاسير سفر عاموس
36- تفاسير سفر عوبديا
37- تفاسير سفر يونان
38- تفاسير سفر ميخا
39- تفاسير سفر ناحوم
40- تفاسير سفر حبقوق
41- تفاسير سفر صفنيا
42- تفاسير سفر حجي
43- تفاسير سفر زكريا
44- تفاسير سفر ملاخي
45- تفاسير سفر المكابيين الأول
46- تفاسير سفر المكابيين الثاني
1- تفاسير إنجيل متى
2- تفاسير إنجيل مرقس
3- تفاسير إنجيل لوقا
4- تفاسير إنجيل يوحنا
5- تفاسير سفر أعمال الرسل
6- تفاسير الرسالة إلى رومية
7- تفاسير رسالة كورنثوس الاولى
8- تفاسير كورنثوس الثانية
9- تفاسير الرسالة إلى أهل غلاطية
10- تفاسير الرسالة إلى أفسس
11- تفاسير الرسالة إلى فيلبي
12- تفاسير الرسالة إلى كولوسي
13- تفاسير تسالونيكي الأولى
14- تفاسير تسالونيكي الثانية
15- تفاسير رسالة تيموثاوس الأولى
16- تفاسير تيموثاوس الثانية
17- تفاسير الرسالة إلى تيطس
18- تفاسير الرسالة إلى فيلمون
19- تفاسير رسالة العبرانيين
20- تفاسير رسالة يعقوب
21- تفاسير رسالة بطرس الأولى
22- تفاسير رسالة بطرس الثانية
23- تفاسير رسالة يوحنا الأولى
24- تفاسير رسالة يوحنا الثانية
25- تفاسير رسالة يوحنا الثالثة
26- تفاسير رسالة يهوذا
27- تفاسير سفر الرؤيا"
يهوديت,1,0,"(1:1): انتصار نبوكدنصر ورسائله إلى العالم
(1) عظمة
أرفكشاد (ع1-4)
(2)
انتصار نبوكد نصر على أرفكشاد
(ع5، 6)
(3)
رسائل نبوكد نصر إلى بلاد العالم
(ع7-12)
(1)
عظمة أرفكشاد (ع1-4):
1 كَانَ أَرْفَكْشَادُ مَلِكُ الْمَادِيِّينَ
قَدْ أَخْضَعَ أُمَمًا كَثِيرَةً لِسُلْطَانِهِ، وَبَنَى مَدِينَةً مَنِيعَةً
جِدًّا سَمَّاهَا أَحْمَتَا، 2 بَنَاهَا مِنْ حِجَارَةٍ مُرَبَّعَةٍ
مَنْحُوتَةٍ، وَابْتَنَى أَسْوَارَهَا عَلَى ارْتِفَاعِ سَبْعِينَ ذِرَاعًا فِي
عَرَضِ ثَلاَثِينَ ذِرَاعًا، وَشَيَّدَ بُرُوجَهَا عَلَى ارْتِفَاعِ مِئَةِ
ذِرَاعٍ، 3 مِسَاحَةُ كُلِّ جَانِبٍ مِنْ مُرَبَّعِهَا عِشْرُونَ قَدَمًا،
وَجَعَلَ أَبْوَابَهَا فِي عُلُوِّ الأَبْرَاجِ. 4 وَكَانَ يَفْتَخِرُ
بِقُدْرَتِهِ وَسَطْوَةِ جَيْشِهِ وَعِزَّةِ مَرَاكِبِهِ.
ع1: الماديين:
هم سكان مملكة مادي التي يحدها من الشمال والشرق بحر قزوين، ومن الجنوب فارس
ومن الغرب مملكة أشور (العراق حاليًا).
أرفكشاد هو المسمى ""فرارتس"" أي ""الملك العظيم""،
أو ""فرا"" أي الملك، ثم أضيف إليها كشاد، أي ""الحليم"" فهي كلها أسماء لملك واحد،
الذي لقب بالملك العظيم والحليم. والعظيم؛ لأنه بنى المدينة العظيمة ""أحمتا""
والحليم لأنه كان محبًا لليهود وعطوفًا عليهم. وهو ابن الملك ""ديوجس"" الذي بدأ
ببناء أحمتا، ثم أكمل أرفكشاد بناءها.
وواضح أن أرفكشاد هذا كان قويًا عظيمًا، استطاع
أن ينتصر على شعوب كثيرة محيطة به ويوسع مملكة ""مادى"".
وتأكيدًا لعظمته بنى مدينة عظيمة أسماها ""أحمتا""،
أو ""أكبتانا"" وجعلها عاصمة لبلاد مادى، وهي بالقرب من مدينة طهران الحالية
بإيران.
ع2-4: لقد إهتم الملك العظيم أرفكشاد ببناء
مدينة أحمتا عاصمته على أعلى مستوى من القوة والعظمة، فبنى بيوتها بحجارة مربعة
من الصخر، وجعل أسوارها مرتفعة وضخمة جدًا، تعلن عن حصانة مدينته وقوته، فكان
ارتفاع السور سبعين ذراعًا (الذراع يتراوح ما بين 45-50 سم) - وهو ذراع إنسان -
أى حوالي خمسة وثلاثين مترًا، أما عرض السور فكان ثلاثين ذراعًا، أي حوالي خمسة
عشر مترًا تقريبًا، فأصبح السور كطريق عريض يمكن أن تُحشد عليه مركبات وجنود.
وتعظيمًا لمدينته بنى على السور أبراجًا، يصل
ارتفاعها إلى مئة ذراع، أي حوالي خمسين مترًا، وهي أبراج مربعة الشكل، طول
ضلعها ما يوازى عشرون قدمًا تقريبًا (القدم 30 سم)، أي حوالي ستة أمتار.
أما أبواب المدينة، فجعلها عالية وضخمة جدًا
كالأبراج، يصل إرتفاعها إلى خمسين مترًا، فتظهر عظمة جيوشه عندما تخرج منها ..
وتكبر أرفكشاد وتفاخر بقوته وعظمة جيوشه.
† وهذا هو الإنسان
في كل جيل، يعتمد على الماديات ويظن بهذا أنه حصَّن نفسه ولكن ""إن لم يحرس الرب
البيت فباطلًا يسهر الحراس"" (مز126: 1-2).
وهذه المدينة العظيمة دُمرت بعد ذلك بقليل، كما
تتلاشى كل الماديات التي يتكل عليها الإنسان، ولا يبقى إلا: ""اسم الرب الذي
هو برج حصين يركض إليه الصديق ويتمنع"" (أم18: 10).
فليتك يا أخى تتضع وتشكر الله على عطاياه، ولا
تتعاظم على من حولك، بل كن مثل سيدك الذي جلس عند أقدام تلاميذه.
(2)
انتصار نبوكد نصر على أرفكشاد (ع5، 6):
5 وَإِنَّ نَبُوخَذْنَصَّرَ مَلِكَ أَشُّورَ
الَّذِي كَانَ مَالِكًا عَلَى نِينَوَى الْمَدِينَةِ الْعَظِيمَةِ فِي
السَّنَةِ الثَّانِيَةِ عَشْرَةَ مِنْ مُلْكِهِ، حَارَبَ أَرْفَكْشَادَ
فَظَفَرَ بِهِ 6 فِي الصَّحْرَاءِ الْعَظِيمَةِ الَّتِي يُقَالُ لَهَا رَعَاوَى
عِنْدَ الْفُرَاتِ وَدِجْلَةَ وَيَادَسُونَ فِي صَحَرَاءِ أَرْيُوكَ مَلِكِ
عَلِيمَ.
ع5، 6: دجلة
والفرات: نهرى العراق الرئيسيين.
يادسون: نهر يقع شرق العراق.
عليم: أي عيلام وهي دولة تقع شرق العراق.
رعاوى: وهي راجيس وتقع هذه المنطقة شرق
العراق عند ملك عليم.
خاف نبوكد نصر ملك أشور (المجاورة لمادى من
الغرب) وعاصمتها نينوى (الموجودة على نهر دجلة) من ازدياد سطوة أرفكشاد وسيطرته
على الممالك المجاورة، فقرر نبوكد نصر في السنة الثانية عشر من ملكه أن يحارب
أرفكشاد ملك مادى. وهو غير نبوخذنصر ملك بابل، الذي أتى في وقت لاحق وهزم مملكة
أشور، إذ أن نبوخذ نصر هو لقب يطلق على بعض ملوك أشور وبابل ويعنى ""حامى
البلاد"" وكان إسمه الحقيقي ""اسرحدون""، فتحرك نحو أرفكشاد بجيوش كبيرة والتقى به
في صحراء ""رعاوى"".
وقد استمرت الحروب بين نبوكد نصر وأرفكشاد مدة
خمس سنوات، حتى السنة السابعة عشر لملك نبوكدنصر (طبعة الآباء اليسوعيين
الحديثة). وفى النهاية انتصر عليه واستولى على بلاده.
←
وستجد
تفاسير أخرى
هنا في
(3)
رسائل نبوكد نصر إلى بلاد العالم (ع7-12):
7 فَعَظُمَ إِذْ ذَاكَ مُلْكُ نَبُوخَذْنَصَّرُ
وَسَمَتْ نَفْسُهُ، فَرَاسَلَ جَمِيعَ سُكَّانِ قِيلِيقِيَّةَ وَدِمَشْقَ
وَلُبْنَانَ 8 وَالأُمَمَ الَّتِي فِي الْكَرْمَلِ وَقِيدَارَ وَسُكَّانَ
الْجَلِيلِ فِي صَحْرَاءِ يَزْرَعِيلَ الْوَاسِعَةِ، 9 وَجَمِيعَ مَنْ فِي
السَّامِرَةِ وَعِبْرِ الأُرْدُنِّ إِلَى أُورُشَلِيمَ، وَفِي جَمِيعِ أَرْضِ
يَسَّى إِلَى حُدُودِ الْحَبَشَةِ. 10 إِلَى جَمِيعِ أُولئِكَ بَعَثَ
نَبُوخَذْنَصَّرُ مَلِكُ أَشُّورَ رُسُلًا، 11 فَأَبَى جَمِيعُهُمُ اتِّفَاقًا
وَرَدُّوا الرُّسُلَ خَائِبِينَ وَطَرَدُوهُمْ بِلاَ كَرَامَةٍ. 12
فَاسْتَشَاطَ حِينَئِذٍ نَبُوخَذْنَصَّرُ الْمَلِكُ غَضَبًا عَلَى تِلْكَ
الأَرْضِ بِأَسْرِهَا، وَحَلَفَ بِعَرْشِهِ وَمُلْكِهِ لِيَنْتَقِمَنَّ مِنْ
جَمِيعِ تِلْكَ الْبِلاَدِ.
ع7: قليقية:
مقاطعة تقع جنوب شرق آسيا الصغرى، أي تركيا.
دمشق: هي عاصمة سوريا الحالية وهي مدينة
قديمة من أيام أبينا إبراهيم.
لبنان: هي دولة لبنان الحالية، التي تقع على
البحر الأبيض المتوسط، شمال الأردن وفلسطين.
كرر نبوكد نصر خطأ أرفكشاد، فتكبر وطلب السيطرة
على بلاد العالم المحيطة به، فأرسل رسلًا إلى بلاد قليقية ودمشق ولبنان، أي ما
يقابل حاليًا منطقة تركيا وسوريا ولبنان.
ع8: الكرمل: سلسلة جبال تقع شرق
لبنان.
قيدار: من أهم القبائل العربية التي سكنت
شمال شبه الجزيرة العربية، أي السعودية حاليًا.
الجليل: المنطقة الشمالية من بلاد اليهود،
أى كنعان ومعظم سكانها من الأمم.
يزرعيل: منطقة تقع في شمال الجليل.
وأرسل كذلك إلى مناطق الكرمل وقيدار والجليل
ويزرعيل، أي ما يقابل حاليًا لبنان وشمال السعودية وشمال فلسطين.
ع9، 10: السامرة: مدينة حصينة تتبعها
بلاد كثيرة، وتقع في الجزء الأوسط من أراضي اليهود، أي كنعان قديمًا، وهي بين
الجليل شمالًا واليهودية جنوبًا، وكانت عاصمة للمملكة الشمالية إسرائيل، عندما
انقسمت في عهد رحبعام ابن سليمان.
عبر الأردن إلى أورشليم: تشمل كل الأراضي
المحيطة بنهر الأردن وتمتد إلى شمال مصر، وأهم مدنها أورشليم، التي تقع جنوب
غرب الأردن.
أرض يسى: هي كل بلاد اليهود التي اتسعت في
أيام داود الملك ابن يسى وتمتد من نهر الأردن إلى حدود مصر.
وأرسل كذلك إلى بلاد السامرة والمناطق المحيطة
بنهر الأردن حتى حدود مصر والحبشة، أي أرسل إلى كل بلاد اليهود وكذلك الحبشة،
فوصل رسل الملك إلى كل البلاد السابق ذكرها.
† وهكذا الكبرياء
أم لخطايا كثيرة، فهي تقود للطمع واستغلال الآخرين، واحتقارهم؛ لذلك فالاتضاع
أيضًا أب لفضائل كثيرة وهو - أي الاتضاع - مكروه جدًا لدى الشيطان؛ لأنه يُمتع
الإنسان بعشرة الله بفضائل متنوعة.
ع11: عندما وصلت رسائل نبوكد نصر إلى كل
البلاد سقطوا هم أيضًا في الكبرياء واستهانوا به، واتفقوا على عدم الخضوع له،
وطردوا رسله باحتقار، اعتمادًا على قوتهم واستهانة به. وكانت هذه هي الطريقة
المعروفة وقتذاك للتعبير عن الاعتراض على الرسائل، وهي إهانة حامليها.
ع12: عندما عاد الرسل إلى نبوكد نصر، غضب
جدًا وأقسم بعرشه أن ينتقم من كل هذه البلاد، وهذا يبين كبرياءه، الذي يميل إلى
تأليه نفسه، فلا يقسم بالآلهة الوثنية، بل يقسم بعرشه وسلطانه.
† وهكذا قابلوا كبرياءه بكبريائهم، وبالطبع
فإن الكبرياء لا يعالج كبرياء، بل يزيده اشتعالًا. الحل الوحيد هو الاتضاع،
فتفيض مراحم الله على الإنسان المتضع ويغلب كل أعدائه، كما قهر المسيح -
باتضاعه على الصليب - كل كبرياء إبليس وسلطانه.
← تفاسير أصحاحات
يهوديت:
مقدمة |
1 |
2 |
3 |
4 |
5 |
6 |
7 |
8 |
9 |
10 |
11 |
12 |
13 |
14 |
15 |
16
تفاسير أسفار الكتاب المقدس
1- تفاسير سفر التكوين
2- تفاسير سفر الخروج
3- تفاسير سفر اللاويين
4- تفاسير سفر العدد
5- تفاسير سفر التثنية
6- تفاسير سفر يشوع
7- تفاسير سفر القضاة
8- تفاسير سفر راعوث
9- تفاسير سفر صموئيل الأول
10- تفاسير سفر صموئيل الثاني
11- تفاسير سفر الملوك الأول
12- تفاسير سفر الملوك الثاني
13- تفاسير سفر أخبار الأيام الأول
14- تفاسير سفر أخبار الأيام الثاني
15- تفاسير سفر عزرا
16- تفاسير سفر نحميا
17- تفاسير سفر طوبيا
18- تفاسير سفر يهوديت
19- تفاسير سفر أستير + التتمة
20- تفاسير سفر أيوب
21- تفاسير سفر المزامير + مز 151
22- تفاسير سفر الأمثال
23- تفاسير سفر الجامعة
24- تفاسير سفر نشيد الأناشيد
25- تفاسير سفر الحكمة
26- تفاسير سفر يشوع بن سيراخ
27- تفاسير سفر إشعياء
28- تفاسير سفر إرميا
29- تفاسير سفر مراثي إرميا
30- تفاسير سفر نبوه باروخ
31- تفاسير سفر حزقيال
32- تفاسير سفر دانيال + التتمة
33- تفاسير سفر هوشع
34- تفاسير سفر يوئيل
35- تفاسير سفر عاموس
36- تفاسير سفر عوبديا
37- تفاسير سفر يونان
38- تفاسير سفر ميخا
39- تفاسير سفر ناحوم
40- تفاسير سفر حبقوق
41- تفاسير سفر صفنيا
42- تفاسير سفر حجي
43- تفاسير سفر زكريا
44- تفاسير سفر ملاخي
45- تفاسير سفر المكابيين الأول
46- تفاسير سفر المكابيين الثاني
1- تفاسير إنجيل متى
2- تفاسير إنجيل مرقس
3- تفاسير إنجيل لوقا
4- تفاسير إنجيل يوحنا
5- تفاسير سفر أعمال الرسل
6- تفاسير الرسالة إلى رومية
7- تفاسير رسالة كورنثوس الاولى
8- تفاسير كورنثوس الثانية
9- تفاسير الرسالة إلى أهل غلاطية
10- تفاسير الرسالة إلى أفسس
11- تفاسير الرسالة إلى فيلبي
12- تفاسير الرسالة إلى كولوسي
13- تفاسير تسالونيكي الأولى
14- تفاسير تسالونيكي الثانية
15- تفاسير رسالة تيموثاوس الأولى
16- تفاسير تيموثاوس الثانية
17- تفاسير الرسالة إلى تيطس
18- تفاسير الرسالة إلى فيلمون
19- تفاسير رسالة العبرانيين
20- تفاسير رسالة يعقوب
21- تفاسير رسالة بطرس الأولى
22- تفاسير رسالة بطرس الثانية
23- تفاسير رسالة يوحنا الأولى
24- تفاسير رسالة يوحنا الثانية
25- تفاسير رسالة يوحنا الثالثة
26- تفاسير رسالة يهوذا
27- تفاسير سفر الرؤيا"
يهوديت,1,1,"(1:1): الماديين:
هم سكان مملكة مادي التي يحدها من الشمال والشرق بحر قزوين، ومن الجنوب فارس
ومن الغرب مملكة أشور (العراق حاليًا).
أرفكشاد هو المسمى ""فرارتس"" أي ""الملك العظيم""،
أو ""فرا"" أي الملك، ثم أضيف إليها كشاد، أي ""الحليم"" فهي كلها أسماء لملك واحد،
الذي لقب بالملك العظيم والحليم. والعظيم؛ لأنه بنى المدينة العظيمة ""أحمتا""
والحليم لأنه كان محبًا لليهود وعطوفًا عليهم. وهو ابن الملك ""ديوجس"" الذي بدأ
ببناء أحمتا، ثم أكمل أرفكشاد بناءها.
وواضح أن أرفكشاد هذا كان قويًا عظيمًا، استطاع
أن ينتصر على شعوب كثيرة محيطة به ويوسع مملكة ""مادى"".
وتأكيدًا لعظمته بنى مدينة عظيمة أسماها ""أحمتا""،
أو ""أكبتانا"" وجعلها عاصمة لبلاد مادى، وهي بالقرب من مدينة طهران الحالية
بإيران.
ع2-4:"
يهوديت,1,2,"(1:2-4): لقد إهتم الملك العظيم أرفكشاد ببناء
مدينة أحمتا عاصمته على أعلى مستوى من القوة والعظمة، فبنى بيوتها بحجارة مربعة
من الصخر، وجعل أسوارها مرتفعة وضخمة جدًا، تعلن عن حصانة مدينته وقوته، فكان
ارتفاع السور سبعين ذراعًا (الذراع يتراوح ما بين 45-50 سم) - وهو ذراع إنسان -
أى حوالي خمسة وثلاثين مترًا، أما عرض السور فكان ثلاثين ذراعًا، أي حوالي خمسة
عشر مترًا تقريبًا، فأصبح السور كطريق عريض يمكن أن تُحشد عليه مركبات وجنود.
وتعظيمًا لمدينته بنى على السور أبراجًا، يصل
ارتفاعها إلى مئة ذراع، أي حوالي خمسين مترًا، وهي أبراج مربعة الشكل، طول
ضلعها ما يوازى عشرون قدمًا تقريبًا (القدم 30 سم)، أي حوالي ستة أمتار.
أما أبواب المدينة، فجعلها عالية وضخمة جدًا
كالأبراج، يصل إرتفاعها إلى خمسين مترًا، فتظهر عظمة جيوشه عندما تخرج منها ..
وتكبر أرفكشاد وتفاخر بقوته وعظمة جيوشه.
† وهذا هو الإنسان
في كل جيل، يعتمد على الماديات ويظن بهذا أنه حصَّن نفسه ولكن ""إن لم يحرس الرب
البيت فباطلًا يسهر الحراس"" (مز126: 1-2).
وهذه المدينة العظيمة دُمرت بعد ذلك بقليل، كما
تتلاشى كل الماديات التي يتكل عليها الإنسان، ولا يبقى إلا: ""اسم الرب الذي
هو برج حصين يركض إليه الصديق ويتمنع"" (أم18: 10).
فليتك يا أخى تتضع وتشكر الله على عطاياه، ولا
تتعاظم على من حولك، بل كن مثل سيدك الذي جلس عند أقدام تلاميذه.
(2)
انتصار نبوكد نصر على أرفكشاد (ع5، 6):
5 وَإِنَّ نَبُوخَذْنَصَّرَ مَلِكَ أَشُّورَ
الَّذِي كَانَ مَالِكًا عَلَى نِينَوَى الْمَدِينَةِ الْعَظِيمَةِ فِي
السَّنَةِ الثَّانِيَةِ عَشْرَةَ مِنْ مُلْكِهِ، حَارَبَ أَرْفَكْشَادَ
فَظَفَرَ بِهِ 6 فِي الصَّحْرَاءِ الْعَظِيمَةِ الَّتِي يُقَالُ لَهَا رَعَاوَى
عِنْدَ الْفُرَاتِ وَدِجْلَةَ وَيَادَسُونَ فِي صَحَرَاءِ أَرْيُوكَ مَلِكِ
عَلِيمَ.
ع5، 6: دجلة
والفرات: نهرى العراق الرئيسيين.
يادسون: نهر يقع شرق العراق.
عليم: أي عيلام وهي دولة تقع شرق العراق.
رعاوى: وهي راجيس وتقع هذه المنطقة شرق
العراق عند ملك عليم.
خاف نبوكد نصر ملك أشور (المجاورة لمادى من
الغرب) وعاصمتها نينوى (الموجودة على نهر دجلة) من ازدياد سطوة أرفكشاد وسيطرته
على الممالك المجاورة، فقرر نبوكد نصر في السنة الثانية عشر من ملكه أن يحارب
أرفكشاد ملك مادى. وهو غير نبوخذنصر ملك بابل، الذي أتى في وقت لاحق وهزم مملكة
أشور، إذ أن نبوخذ نصر هو لقب يطلق على بعض ملوك أشور وبابل ويعنى ""حامى
البلاد"" وكان إسمه الحقيقي ""اسرحدون""، فتحرك نحو أرفكشاد بجيوش كبيرة والتقى به
في صحراء ""رعاوى"".
وقد استمرت الحروب بين نبوكد نصر وأرفكشاد مدة
خمس سنوات، حتى السنة السابعة عشر لملك نبوكدنصر (طبعة الآباء اليسوعيين
الحديثة). وفى النهاية انتصر عليه واستولى على بلاده.
←
وستجد
تفاسير أخرى
هنا في
(3)
رسائل نبوكد نصر إلى بلاد العالم (ع7-12):
7 فَعَظُمَ إِذْ ذَاكَ مُلْكُ نَبُوخَذْنَصَّرُ
وَسَمَتْ نَفْسُهُ، فَرَاسَلَ جَمِيعَ سُكَّانِ قِيلِيقِيَّةَ وَدِمَشْقَ
وَلُبْنَانَ 8 وَالأُمَمَ الَّتِي فِي الْكَرْمَلِ وَقِيدَارَ وَسُكَّانَ
الْجَلِيلِ فِي صَحْرَاءِ يَزْرَعِيلَ الْوَاسِعَةِ، 9 وَجَمِيعَ مَنْ فِي
السَّامِرَةِ وَعِبْرِ الأُرْدُنِّ إِلَى أُورُشَلِيمَ، وَفِي جَمِيعِ أَرْضِ
يَسَّى إِلَى حُدُودِ الْحَبَشَةِ. 10 إِلَى جَمِيعِ أُولئِكَ بَعَثَ
نَبُوخَذْنَصَّرُ مَلِكُ أَشُّورَ رُسُلًا، 11 فَأَبَى جَمِيعُهُمُ اتِّفَاقًا
وَرَدُّوا الرُّسُلَ خَائِبِينَ وَطَرَدُوهُمْ بِلاَ كَرَامَةٍ. 12
فَاسْتَشَاطَ حِينَئِذٍ نَبُوخَذْنَصَّرُ الْمَلِكُ غَضَبًا عَلَى تِلْكَ
الأَرْضِ بِأَسْرِهَا، وَحَلَفَ بِعَرْشِهِ وَمُلْكِهِ لِيَنْتَقِمَنَّ مِنْ
جَمِيعِ تِلْكَ الْبِلاَدِ.
ع7:"
